label,Rx39,Ry39,Rz39,Ry40,Rz40,Ry41,Rz41,Ry42,Rz44,Rz45,Rz46,Rz48,Rz49,Rz50,Rz52,Rz53,Rz54,Rz56,Rz57,Rz58
1,-1.64178,-19.9061,-51.9828,-19.0431,-64.0684,36.4457,-16.1841,-1.12595,-67.8778,-17.82,-8.91001,-0.894487,-0.894487,-0.894487,-79.727,-79.727,-79.727,-59.1149,-59.1149,-59.1149
4,26.07,2.01121,-44.8855,-38.2271,-29.7628,-1.92055,18.1246,5.78723,-26.9312,55.9797,27.9899,-65.8764,-65.8764,-65.8764,4.57521,4.57521,4.57521,24.1559,24.1559,24.1559
2,3.67511,-2.96358,-60.6102,-53.201,-38.7574,-31.8677,9.12994,21.4099,-86.6361,-18.4444,-9.22222,-73.8541,-73.8541,-73.8541,-51.6412,-51.6412,-51.6412,14.0628,14.0628,14.0628
2,0.367365,2.52241,-36.4371,-4.13208,-31.5974,66.2696,16.2866,9.18282,-106.479,-52.7053,-26.3526,11.0512,11.0512,11.0512,15.1304,15.1304,15.1304,-31.2026,-31.2026,-31.2026
2,-2.67741,-6.54229,-32.1254,-4.94844,-30.684,64.6366,17.2002,10.7398,-90.399,-70.5751,-35.2876,11.3531,11.3531,11.3531,-90.4332,-90.4332,-90.4332,15.291,15.291,15.291
2,0.937169,18.0476,-54.9246,-18.0498,-16.2995,38.4362,31.5844,10.8722,-124.657,-85.3102,-42.6551,-52.3953,-52.3953,-52.3953,17.0114,17.0114,17.0114,24.2051,24.2051,24.2051
3,2.79072,24.6433,-43.6057,-26.9753,-60.541,20.5865,-12.6538,14.8667,-79.2309,-58.6316,-29.3158,10.3197,10.3197,10.3197,7.75674,7.75674,7.75674,-5.38832,-5.38832,-5.38832
3,5.35997,14.9018,-52.3874,-27.3408,-58.4731,19.8561,-10.5858,17.7492,-74.708,-71.0311,-35.5155,3.92973,3.92973,3.92973,8.04794,8.04794,8.04794,0.999779,0.999779,0.999779
1,-7.04857,-0.508673,-38.9533,-7.3389,-54.4366,59.8553,-6.55255,-68.2156,-75.4707,-43.4524,-21.7262,-66.313,-66.313,-66.313,-0.520026,-0.520026,-0.520026,-47.8069,-47.8069,-47.8069
1,-9.71407,1.85544,-41.7073,-7.59337,-53.585,59.3462,-5.70089,-65.2458,-73.4723,-43.6311,-21.8155,-66.3954,-66.3954,-66.3954,-3.07453,-3.07453,-3.07453,-48.4086,-48.4086,-48.4086
2,-5.6687,0.634148,-35.0953,-6.42632,-28.404,61.6804,19.4801,6.46841,-16.14,49.4416,24.7208,-91.4027,-91.4027,-91.4027,-65.0387,-65.0387,-65.0387,6.75593,6.75593,6.75593
4,-4.1951,-0.00604683,-57.1305,-35.3354,-36.8003,3.86513,11.0829,16.2639,32.4201,48.1012,24.0506,7.11063,7.11063,7.11063,-67.141,-67.141,-67.141,7.45991,7.45991,7.45991
2,13.6595,-11.0203,-45.7486,-62.4269,-39.912,-50.3196,7.97536,32.2001,-96.9265,-32.1008,-16.0504,2.44862,2.44862,2.44862,-86.3911,-86.3911,-86.3911,-57.4121,-57.4121,-57.4121
3,5.83831,28.1796,-52.3937,-28.7158,-58.9507,17.1055,-11.0635,12.831,-74.821,-70.4093,-35.2046,6.06676,6.06676,6.06676,9.84705,9.84705,9.84705,7.53532,7.53532,7.53532
1,8.61237,-18.6756,-43.9099,-25.6991,-61.8716,23.137,-13.9845,55.2019,-75.4939,-24.699,-12.3495,-0.836974,-0.836974,-0.836974,-64.6558,-64.6558,-64.6558,-63.2195,-63.2195,-63.2195
4,-8.18982,-0.884547,-61.3318,-33.0962,-30.6283,8.34351,17.2546,16.8866,-11.066,12.8708,6.43539,-3.0658,-3.0658,-3.0658,-67.2521,-67.2521,-67.2521,-15.3624,-15.3624,-15.3624
2,-5.2033,-8.00385,-19.9176,-8.5917,-30.2565,57.3507,17.6274,7.66183,-93.2836,-57.2541,-28.6271,8.35609,8.35609,8.35609,-89.8084,-89.8084,-89.8084,10.5042,10.5042,10.5042
4,-5.01004,2.45905,-61.7649,-36.0518,-34.1855,2.43229,13.6976,17.5124,15.5962,37.3612,18.6806,0.488696,0.488696,0.488696,-65.6948,-65.6948,-65.6948,3.37825,3.37825,3.37825
3,40.6492,-2.42446,19.0003,-12.0837,-56.2722,50.3673,-8.38527,28.0003,-5.95991,12.2858,6.14292,-2.64017,-2.64017,-2.64017,-12.5474,-12.5474,-12.5474,-83.5886,-83.5886,-83.5886
4,13.3568,-18.6286,-18.0897,-6.91105,-54.1708,60.7129,-6.2838,0.832949,26.1736,21.5787,10.7893,11.6689,11.6689,11.6689,7.94826,7.94826,7.94826,23.4946,23.4946,23.4946
2,-1.56978,-21.6407,-20.0494,-5.90464,-38.0327,62.7243,9.85143,7.55499,31.3369,36.5841,18.2921,8.76507,8.76507,8.76507,-85.2168,-85.2168,-85.2168,-33.3573,-33.3573,-33.3573
3,-3.15612,31.9263,-37.1306,-28.2392,-58.6848,18.0585,-10.7978,16.7948,-77.5153,-70.4083,-35.2042,4.73894,4.73894,4.73894,7.03736,7.03736,7.03736,5.1087,5.1087,5.1087
2,-1.47195,20.3803,-57.6019,-14.7489,-16.1366,45.0378,31.7476,11.2736,-133.339,-90.3432,-45.1716,-51.4803,-51.4803,-51.4803,10.34,10.34,10.34,26.6196,26.6196,26.6196
2,-7.18538,-9.07698,-20.0914,-9.1977,-30.1708,56.1387,17.7131,6.91445,-97.5191,-63.7711,-31.8856,10.8626,10.8626,10.8626,-90.4236,-90.4236,-90.4236,12.6631,12.6631,12.6631
2,-7.88052,-4.45414,-45.7712,-5.7997,-29.8043,62.936,18.0831,7.25917,1.16059,44.6232,22.3116,-99.9451,-99.9451,-99.9451,-73.1781,-73.1781,-73.1781,10.3997,10.3997,10.3997
2,3.71,-7.35923,-29.2223,-24.4459,-21.0079,25.6415,26.8763,13.8417,-58.4866,-18.0646,-9.03229,-57.1305,-57.1305,-57.1305,-56.5609,-56.5609,-56.5609,-49.2433,-49.2433,-49.2433
1,11.3544,32.7227,-53.6179,-49.2716,-38.0504,-24.0108,9.83713,15.2952,-93.3854,9.30453,4.65226,-81.1257,-81.1257,-81.1257,-61.1831,-61.1831,-61.1831,-55.2778,-55.2778,-55.2778
2,-0.0837578,-20.9113,-24.0712,-8.58604,-34.8117,57.3644,13.072,3.55323,7.69479,47.9669,23.9834,-75.4947,-75.4947,-75.4947,14.0491,14.0491,14.0491,-46.9672,-46.9672,-46.9672
2,-1.47063,-20.4209,-20.3468,-9.67985,-34.9883,55.1766,12.8954,3.5911,-14.106,39.4412,19.7206,-76.9003,-76.9003,-76.9003,-4.58015,-4.58015,-4.58015,-46.8229,-46.8229,-46.8229
4,21.1127,-0.502831,-57.6792,-50.2752,-34.2679,-26.0165,13.6194,21.5883,-5.53664,50.8102,25.4051,-70.7905,-70.7905,-70.7905,-9.4353,-9.4353,-9.4353,23.5079,23.5079,23.5079
2,-3.42894,7.4754,-52.0675,-54.4593,-42.925,-34.3859,4.95909,32.6468,-84.3214,-35.3662,-17.6831,-69.195,-69.195,-69.195,4.22408,4.22408,4.22408,-75.3971,-75.3971,-75.3971
1,17.0476,-13.7388,-24.0144,-26.8909,-58.4562,20.7537,-10.5691,65.3062,-62.4251,-42.3905,-21.1952,4.62712,4.62712,4.62712,-61.2643,-61.2643,-61.2643,-66.7679,-66.7679,-66.7679
2,-4.31868,7.44048,-52.6462,-54.4784,-41.611,-34.424,6.27318,31.3175,-84.311,-37.2835,-18.6418,-68.9992,-68.9992,-68.9992,1.86406,1.86406,1.86406,-75.3248,-75.3248,-75.3248
3,1.11771,23.3388,-35.7837,-30.3911,-60.4009,13.7554,-12.5137,17.4545,-80.5553,-56.8161,-28.408,0.788154,0.788154,0.788154,1.32517,1.32517,1.32517,4.30441,4.30441,4.30441
5,8.28097,6.74098,40.0717,-51.603,-19.9361,-1.84861,5.83362,26.1113,2.9498,2.9498,2.9498,1.03384,1.03384,1.03384,4.28946,4.28946,4.28946,6.76328,6.76328,6.76328
4,13.7162,-16.8927,-13.2396,-8.82214,-52.2388,56.8909,-4.35179,0.716477,14.8531,47.5462,23.7731,18.5293,18.5293,18.5293,14.607,14.607,14.607,39.6845,39.6845,39.6845
1,17.3495,-11.5217,-24.5697,-27.0175,-54.28,20.5005,-6.39299,66.4722,-62.3666,-39.3334,-19.6667,3.33964,3.33964,3.33964,-63.6733,-63.6733,-63.6733,-65.6843,-65.6843,-65.6843
1,-8.65965,11.9462,-49.1283,-9.60258,-48.9342,55.3305,-1.05112,-55.8816,-69.0412,-36.9964,-18.4982,-66.6923,-66.6923,-66.6923,-5.26498,-5.26498,-5.26498,-50.2849,-50.2849,-50.2849
2,-2.50385,-6.30186,-32.3576,-4.90868,-30.4977,64.7161,17.3864,10.7823,-90.0509,-69.474,-34.737,11.1994,11.1994,11.1994,-90.294,-90.294,-90.294,15.8289,15.8289,15.8289
1,11.9191,-3.52193,-33.0829,-24.6673,-36.0642,25.2001,11.8229,59.7726,0.854302,18.0348,9.01738,-66.9076,-66.9076,-66.9076,-69.3097,-69.3097,-69.3097,-70.2387,-70.2387,-70.2387
1,11.4186,25.6679,-58.124,-65.7266,-33.9419,-56.9204,13.9455,-14.0738,-84.3268,2.37764,1.18882,-79.2804,-79.2804,-79.2804,-62.4459,-62.4459,-62.4459,-55.5104,-55.5104,-55.5104
2,8.26722,-11.7496,-34.3699,-61.6308,-34.6661,-48.7273,13.2215,32.3353,-87.4781,-28.407,-14.2035,11.2889,11.2889,11.2889,-82.1595,-82.1595,-82.1595,-50.6621,-50.6621,-50.6621
3,46.1704,16.7177,17.4083,-13.4215,-54.6506,47.6922,-6.76376,37.8625,-1.42741,3.9876,1.9938,3.86179,3.86179,3.86179,-1.67599,-1.67599,-1.67599,-82.0247,-82.0247,-82.0247
3,-2.96666,17.0403,-56.3857,-24.7254,-57.6752,25.0867,-9.78797,16.9304,-78.0871,-70.8041,-35.4021,8.58949,8.58949,8.58949,-9.14777,-9.14777,-9.14777,-23.3045,-23.3045,-23.3045
1,31.5257,-5.96786,-14.959,-32.9578,-45.5377,8.61974,2.34934,63.6143,-78.3968,-42.0851,-21.0425,14.9762,14.9762,14.9762,-74.121,-74.121,-74.121,-64.6448,-64.6448,-64.6448
4,2.9388,-23.9583,-16.4293,-37.1557,-35.1499,0.222302,12.734,17.5207,-10.0912,36.6435,18.3217,-5.12521,-5.12521,-5.12521,-23.1828,-23.1828,-23.1828,-76.8273,-76.8273,-76.8273
1,12.1018,32.158,-62.6871,-63.7083,-38.7289,-52.8843,9.15863,-11.5364,-85.1822,4.46493,2.23246,-80.2987,-80.2987,-80.2987,-61.8393,-61.8393,-61.8393,-56.5991,-56.5991,-56.5991
1,9.69302,-7.0022,-43.0811,-26.8982,-26.7168,20.7379,21.1702,58.9839,33.1756,49.4412,24.7206,-68.7956,-68.7956,-68.7956,-77.9773,-77.9773,-77.9773,-68.6864,-68.6864,-68.6864
4,27.3986,-5.99716,-33.3694,-16.4076,-39.6734,41.7181,8.21429,4.47538,-50.1994,-13.0124,-6.50621,4.16844,4.16844,4.16844,8.49336,8.49336,8.49336,-66.5905,-66.5905,-66.5905
3,37.9031,-6.72063,18.0402,-11.5341,-55.4072,51.4662,-7.52031,27.4242,-3.54845,17.8061,8.90305,-5.55066,-5.55066,-5.55066,-18.2464,-18.2464,-18.2464,-84.2406,-84.2406,-84.2406
1,10.6218,28.2082,-55.0608,-51.6795,-37.1354,-28.8264,10.7521,12.1249,-84.7404,11.0477,5.52384,-77.7091,-77.7091,-77.7091,-60.6943,-60.6943,-60.6943,-54.5621,-54.5621,-54.5621
3,41.2274,-11.6314,18.3688,-12.3296,-57.4456,49.8753,-9.55854,30.4091,-0.162855,15.9469,7.97343,-0.41866,-0.41866,-0.41866,-26.7338,-26.7338,-26.7338,-81.2807,-81.2807,-81.2807
2,7.95685,-4.10949,-62.4802,-49.5833,-29.5753,-24.6323,18.3119,16.9451,-87.2223,-20.0006,-10.0003,-74.8895,-74.8895,-74.8895,-53.372,-53.372,-53.372,15.0166,15.0166,15.0166
1,-4.30597,1.25052,-39.1216,-9.63425,-54.8771,55.2646,-6.993,-59.4099,-74.8279,-47.8224,-23.9112,-66.4801,-66.4801,-66.4801,-2.03218,-2.03218,-2.03218,-48.74,-48.74,-48.74
2,-1.05522,0.0365064,-34.9537,-4.35677,-29.1108,65.8205,18.7733,9.41994,-104.432,-38.0119,-19.0059,12.1915,12.1915,12.1915,13.7854,13.7854,13.7854,-24.9539,-24.9539,-24.9539
3,23.3727,14.173,-66.5767,-52.6381,-39.2671,-30.7412,8.61699,-4.95614,3.90658,-2.15115,-1.07558,-3.75983,-3.75983,-3.75983,-80.4701,-80.4701,-80.4701,-96.9272,-96.9272,-96.9272
4,11.4245,-1.46069,-36.883,-38.7147,-42.2056,-2.89269,5.67837,13.0591,9.62965,57.6172,28.8086,-74.1562,-74.1562,-74.1562,-2.49202,-2.49202,-2.49202,19.6795,19.6795,19.6795
1,16.9333,-12.4421,-70.0004,-25.6981,-53.6587,23.1384,-5.77162,75.0063,-101.489,-43.7102,-21.8551,-88.0095,-88.0095,-88.0095,-47.268,-47.268,-47.268,19.5657,19.5657,19.5657
1,11.9692,-9.74631,-79.3708,-23.4697,-46.2133,27.5955,1.67365,29.0451,-94.212,-34.6588,-17.3294,-92.4924,-92.4924,-92.4924,-43.6361,-43.6361,-43.6361,-23.4487,-23.4487,-23.4487
2,-3.99396,0.809084,-34.9267,-6.0591,-28.3765,62.4147,19.5076,6.50863,-35.8825,32.6317,16.3158,-90.6441,-90.6441,-90.6441,-64.2063,-64.2063,-64.2063,-3.38731,-3.38731,-3.38731
1,10.8697,8.76545,-52.2533,-26.4558,-24.8093,21.6215,23.0779,56.7266,35.4044,40.8441,20.4221,-69.7006,-69.7006,-69.7006,-85.5722,-85.5722,-85.5722,-69.7913,-69.7913,-69.7913
3,40.2904,-11.3278,18.2268,-10.5223,-56.4079,53.4899,-8.52084,26.7562,-3.56079,16.3556,8.1778,-1.43361,-1.43361,-1.43361,-30.0956,-30.0956,-30.0956,-82.7699,-82.7699,-82.7699
3,3.48201,19.6705,-55.0323,-26.6796,-60.0521,21.1783,-12.1649,17.5965,-77.3443,-71.7083,-35.8541,4.13889,4.13889,4.13889,5.70313,5.70313,5.70313,2.70034,2.70034,2.70034
2,-15.0038,-5.46151,-46.8725,-3.93035,-30.6378,66.6749,17.2495,6.1862,16.3033,42.204,21.102,-106.186,-106.186,-106.186,-75.2549,-75.2549,-75.2549,9.4835,9.4835,9.4835
3,2.50656,30.7197,-43.9424,-28.8841,-59.0342,16.7689,-11.1472,14.8494,-77.0776,-68.8193,-34.4096,5.24525,5.24525,5.24525,8.69936,8.69936,8.69936,7.83327,7.83327,7.83327
3,41.7978,-7.06306,19.6558,-11.6115,-53.5213,51.3109,-5.6345,35.888,-10.9533,17.6074,8.80371,-4.75203,-4.75203,-4.75203,-11.9629,-11.9629,-11.9629,-84.456,-84.456,-84.456
2,1.04181,20.1907,-61.9913,-10.3254,-16.4563,53.8851,31.4276,11.6096,-129.65,-91.288,-45.644,-44.8799,-44.8799,-44.8799,16.262,16.262,16.262,28.8019,28.8019,28.8019
2,-4.51502,-23.3655,-17.061,-11.9983,-37.3902,50.5366,10.4939,4.28287,8.46156,51.2204,25.6102,-79.1963,-79.1963,-79.1963,12.9968,12.9968,12.9968,-51.8427,-51.8427,-51.8427
2,-2.96271,-4.34545,-35.4955,-3.38694,-30.2201,67.7594,17.664,11.7143,-91.1723,-63.8067,-31.9033,8.27547,8.27547,8.27547,-88.7024,-88.7024,-88.7024,16.5397,16.5397,16.5397
3,45.3458,14.0102,15.0123,-12.3601,-54.2658,49.8151,-6.379,38.0931,-13.4895,3.02005,1.51002,3.60171,3.60171,3.60171,-0.840238,-0.840238,-0.840238,-80.7992,-80.7992,-80.7992
1,1.66564,-17.6504,-55.905,-19.9793,-57.1084,34.5767,-9.22145,15.6353,-73.9909,-12.7093,-6.35467,0.152364,0.152364,0.152364,-76.683,-76.683,-76.683,-57.4061,-57.4061,-57.4061
1,-0.871136,-20.6432,-49.9185,-19.3458,-64.7945,35.8405,-16.9101,0.0831591,-69.2165,-17.8152,-8.90761,-0.724811,-0.724811,-0.724811,-79.2036,-79.2036,-79.2036,-59.7621,-59.7621,-59.7621
2,-3.86912,-15.6017,-31.9791,-4.41793,-33.5103,65.6971,14.3739,9.03164,17.3186,33.25,16.625,4.11208,4.11208,4.11208,-80.7101,-80.7101,-80.7101,-43.4859,-43.4859,-43.4859
4,3.38601,-23.6826,-16.7552,-37.2102,-34.9996,0.115431,12.8838,17.5917,-9.73587,36.2554,18.1277,-4.93558,-4.93558,-4.93558,-22.0884,-22.0884,-22.0884,-75.2158,-75.2158,-75.2158
4,21.7194,-0.502578,-57.872,-50.2611,-34.1156,-25.9884,13.7717,21.3624,-8.94105,49.1797,24.5899,-70.6687,-70.6687,-70.6687,-8.71014,-8.71014,-8.71014,24.1544,24.1544,24.1544
2,5.01537,-9.70499,-36.2472,-60.7931,-39.1156,-47.052,8.77195,30.6214,-79.5622,-30.2313,-15.1157,4.97072,4.97072,4.97072,-83.9545,-83.9545,-83.9545,-61.0808,-61.0808,-61.0808
4,38.2756,9.12129,-14.258,-31.2264,-26.8169,12.0819,21.0702,4.49089,-104.592,178.045,89.0224,1.05036,1.05036,1.05036,6.88624,6.88624,6.88624,16.9197,16.9197,16.9197
4,2.78666,-23.9738,-15.4715,-37.3418,-34.6561,-0.147552,13.2273,17.1925,-8.5331,39.8392,19.9196,-5.78156,-5.78156,-5.78156,-26.485,-26.485,-26.485,-79.9741,-79.9741,-79.9741
2,9.10249,-9.89077,-44.0466,-61.3044,-36.5942,-48.0746,11.2932,32.9428,-97.9522,-29.3576,-14.6788,7.68962,7.68962,7.68962,-86.7042,-86.7042,-86.7042,-55.6964,-55.6964,-55.6964
2,-6.81098,7.00634,-54.9142,-50.2818,-44.3096,-26.0274,3.57375,32.6109,-84.6553,-39.1571,-19.5786,-74.5819,-74.5819,-74.5819,-12.1994,-12.1994,-12.1994,-90.7408,-90.7408,-90.7408
4,-1.33911,-11.0501,-31.2104,-42.137,-42.5713,-9.74074,5.31273,17.8683,33.3443,54.3085,27.1543,7.88954,7.88954,7.88954,-65.764,-65.764,-65.764,7.78706,7.78706,7.78706
2,-1.65987,20.2444,-57.4197,-14.6726,-16.0822,45.1904,31.802,11.0518,-134.446,-90.1657,-45.0829,-51.2032,-51.2032,-51.2032,8.48416,8.48416,8.48416,25.5825,25.5825,25.5825
3,35.3661,5.17603,13.2803,-11.8613,-54.1811,50.8121,-6.29422,31.348,7.4024,6.7172,3.3586,11.5709,11.5709,11.5709,-4.75799,-4.75799,-4.75799,-89.1734,-89.1734,-89.1734
2,-6.88342,-8.76529,-23.2513,-9.3742,-31.6169,55.7855,16.2671,7.4942,-95.5422,-77.0412,-38.5206,12.3368,12.3368,12.3368,-92.1368,-92.1368,-92.1368,10.5184,10.5184,10.5184
1,17.4064,-11.4361,-24.4096,-27.0408,-54.3523,20.4538,-6.46527,66.4307,-62.2942,-39.5546,-19.7773,3.37084,3.37084,3.37084,-63.6942,-63.6942,-63.6942,-65.7179,-65.7179,-65.7179
1,15.283,-10.7227,-76.8574,-24.0616,-45.2081,26.4116,2.67887,18.4132,-93.2524,-34.183,-17.0915,-89.8967,-89.8967,-89.8967,-42.0718,-42.0718,-42.0718,16.7026,16.7026,16.7026
3,4.18027,13.5501,-47.0243,-26.2563,-61.7008,22.0256,-13.8135,13.749,-74.0146,-54.0731,-27.0365,4.57525,4.57525,4.57525,5.60313,5.60313,5.60313,6.26464,6.26464,6.26464
3,38.5994,9.59747,20.4338,-9.69794,-47.2459,55.1388,0.641014,34.4039,-5.20758,12.7946,6.39728,-10.4441,-10.4441,-10.4441,-7.36118,-7.36118,-7.36118,-55.5108,-55.5108,-55.5108
1,0.879323,-17.9307,-54.9628,-19.705,-57.5133,35.1254,-9.62625,14.1949,-74.166,-12.642,-6.32101,0.311003,0.311003,0.311003,-76.9253,-76.9253,-76.9253,-57.1712,-57.1712,-57.1712
4,20.5146,-0.335301,-57.3416,-50.1025,-34.4703,-25.6712,13.417,21.5972,-4.17248,49.6456,24.8228,-71.1032,-71.1032,-71.1032,-9.70857,-9.70857,-9.70857,22.9315,22.9315,22.9315
5,8.42349,7.75108,45.6625,-52.0429,-23.1641,-2.72842,2.60554,18.0541,-1.77413,-1.77413,-1.77413,0.429716,0.429716,0.429716,2.57417,2.57417,2.57417,3.85567,3.85567,3.85567
1,5.55886,-1.40379,-37.9164,-22.4335,-45.2321,29.6672,2.65516,60.2685,11.1769,2.72284,1.36142,-70.1331,-70.1331,-70.1331,-65.1425,-65.1425,-65.1425,-74.3163,-74.3163,-74.3163
3,25.2605,13.9479,-67.791,-52.4248,-39.509,-30.3146,8.37499,-5.27144,4.26158,-1.26094,-0.63047,-3.09382,-3.09382,-3.09382,-78.9114,-78.9114,-78.9114,-96.3518,-96.3518,-96.3518
4,5.48275,-3.5533,-26.8018,-40.1618,-33.3411,-5.78869,14.5464,4.78894,30.9327,49.1404,24.5702,7.6265,7.6265,7.6265,-58.4731,-58.4731,-58.4731,5.91594,5.91594,5.91594
3,0.297623,23.1743,-34.4218,-30.9438,-59.9221,12.6499,-12.0349,17.1852,-80.0389,-56.763,-28.3815,0.0641247,0.0641247,0.0641247,0.48402,0.48402,0.48402,4.22227,4.22227,4.22227
2,-1.31239,-22.1525,-19.8223,-6.00249,-38.5395,62.5286,9.34458,7.71734,31.5911,36.532,18.266,8.91504,8.91504,8.91504,-85.6577,-85.6577,-85.6577,-33.5281,-33.5281,-33.5281
1,-0.594602,14.1905,-45.7795,-19.4765,-52.2579,35.5805,-4.37023,39.7054,-74.5502,-52.2452,-26.1226,-66.9146,-66.9146,-66.9146,-1.35293,-1.35293,-1.35293,-53.0024,-53.0024,-53.0024
2,-7.23036,6.93221,-54.8656,-50.0485,-44.6668,-25.5608,3.21656,32.8848,-84.9272,-39.8306,-19.9153,-74.6584,-74.6584,-74.6584,-12.1408,-12.1408,-12.1408,-91.0258,-91.0258,-91.0258
1,6.52025,-11.2356,-30.2459,-24.8799,-42.9612,24.775,4.92591,59.8613,20.1158,6.3942,3.1971,-67.2677,-67.2677,-67.2677,-60.0705,-60.0705,-60.0705,-70.7721,-70.7721,-70.7721
1,-7.01348,-0.390199,-39.1889,-7.40163,-54.3527,59.7298,-6.46865,-67.9349,-75.3274,-43.3742,-21.6871,-66.2956,-66.2956,-66.2956,-0.587795,-0.587795,-0.587795,-47.8937,-47.8937,-47.8937
1,-4.04107,15.181,-49.0608,-14.0835,-50.5553,46.3692,-2.67171,-33.5782,-69.728,-44.4266,-22.2133,-67.3514,-67.3514,-67.3514,-8.45054,-8.45054,-8.45054,-55.2325,-55.2325,-55.2325
1,10.6645,22.1028,-56.241,-64.1186,-28.7925,-53.7043,19.0949,-9.17262,-77.2042,-0.0965085,-0.0482542,-76.9106,-76.9106,-76.9106,-62.9347,-62.9347,-62.9347,-55.9846,-55.9846,-55.9846
2,14.3702,-9.32315,-47.5334,-61.8191,-36.3702,-49.1041,11.5171,34.2988,-96.9704,-31.8895,-15.9447,1.37928,1.37928,1.37928,-86.2401,-86.2401,-86.2401,-56.5297,-56.5297,-56.5297
4,19.7558,-0.112481,-57.4493,-50.6623,-35.7232,-26.7907,12.1641,22.3987,-3.34358,49.5472,24.7736,-70.7664,-70.7664,-70.7664,-10.4196,-10.4196,-10.4196,22.4579,22.4579,22.4579
4,17.5116,-2.39586,-20.3018,-8.79566,-55.4415,56.9434,-7.55446,1.37179,31.7232,4.49949,2.24974,16.1464,16.1464,16.1464,17.8227,17.8227,17.8227,16.4013,16.4013,16.4013
1,8.77572,-10.2836,-42.8333,-21.9705,-62.0965,30.592,-14.2123,-22.1844,-100.009,-12.63,-6.31501,-68.8722,-68.8722,-68.8722,-1.2845,-1.2845,-1.2845,-42.03,-42.03,-42.03
2,-6.54655,8.70324,-44.7252,-42.2426,-31.2296,-9.95192,16.6544,22.7493,-86.6526,-43.376,-21.688,-72.2837,-72.2837,-72.2837,-4.14469,-4.14469,-4.14469,-80.7683,-80.7683,-80.7683
3,1.75594,30.9658,-43.7419,-28.8633,-58.9884,16.8105,-11.1014,14.9239,-76.208,-69.9733,-34.9867,5.34602,5.34602,5.34602,8.67531,8.67531,8.67531,7.64601,7.64601,7.64601
1,16.8228,-13.2263,-70.5128,-25.4576,-53.0458,23.6196,-5.15878,71.8255,-101.195,-42.4687,-21.2343,-87.9333,-87.9333,-87.9333,-47.3895,-47.3895,-47.3895,17.6977,17.6977,17.6977
2,-5.02579,2.57763,-49.969,-55.6114,-42.9447,-36.6891,4.94265,21.4502,11.9002,22.9653,11.4827,-70.1616,-70.1616,-70.1616,-74.9633,-74.9633,-74.9633,-58.0324,-58.0324,-58.0324
1,11.7993,-3.90686,-32.747,-24.6298,-36.1903,25.275,11.6968,59.7086,1.62489,18.2871,9.14356,-66.8695,-66.8695,-66.8695,-69.0223,-69.0223,-69.0223,-70.163,-70.163,-70.163
2,-3.09811,-21.8868,-25.1605,-7.73953,-34.0956,59.0569,13.7878,7.69686,-29.1188,29.9363,14.9681,-71.6108,-71.6108,-71.6108,-7.88957,-7.88957,-7.88957,-44.5136,-44.5136,-44.5136
1,21.2176,-3.50559,-27.1834,-24.8087,-44.9185,24.9173,2.96859,62.2616,-82.5426,-53.7721,-26.886,1.6333,1.6333,1.6333,-70.5159,-70.5159,-70.5159,-70.9196,-70.9196,-70.9196
4,19.6747,-2.66831,-24.6952,-7.56795,-55.5442,59.3985,-7.65717,1.65604,29.844,18.3699,9.18496,14.395,14.395,14.395,14.5396,14.5396,14.5396,14.9237,14.9237,14.9237
2,-3.98132,6.94248,-52.1573,-54.5281,-42.31,-34.5234,5.57417,32.2046,-83.2548,-35.2537,-17.6269,-68.9055,-68.9055,-68.9055,3.83055,3.83055,3.83055,-75.3006,-75.3006,-75.3006
3,19.686,14.5831,-63.2317,-52.3478,-40.3423,-30.1605,7.54175,-4.24479,1.02045,-0.612148,-0.306074,1.12582,1.12582,1.12582,-79.2294,-79.2294,-79.2294,-95.0762,-95.0762,-95.0762
3,40.5704,-9.21656,19.0394,-13.691,-54.2515,47.1521,-6.36456,29.9517,2.1707,18.5998,9.2999,-0.223204,-0.223204,-0.223204,-26.0447,-26.0447,-26.0447,-52.9528,-52.9528,-52.9528
1,-12.294,3.9228,-43.7487,-6.03188,-51.8541,62.4689,-3.97011,-66.2097,-70.3098,-39.1929,-19.5964,-66.0487,-66.0487,-66.0487,-3.92363,-3.92363,-3.92363,-48.0584,-48.0584,-48.0584
1,1.89849,-6.44151,-41.3799,-20.2265,-54.1519,34.0816,-6.26467,51.5826,26.9091,-0.922521,-0.46126,-70.0932,-70.0932,-70.0932,-59.6832,-59.6832,-59.6832,-74.489,-74.489,-74.489
2,7.94077,-11.7675,-34.7845,-61.4908,-34.7615,-48.4474,13.1262,32.3492,-86.6683,-28.5723,-14.2861,9.73757,9.73757,9.73757,-83.0342,-83.0342,-83.0342,-50.8842,-50.8842,-50.8842
4,19.9087,2.82338,-48.3611,-33.6272,-31.1432,7.2792,16.7441,5.54235,4.47171,56.2734,28.1367,-70.6666,-70.6666,-70.6666,2.6057,2.6057,2.6057,21.0474,21.0474,21.0474
1,-6.63699,14.2408,-49.2594,-11.7359,-49.4839,51.0641,-1.60058,-50.0949,-68.9752,-39.8128,-19.9064,-66.9966,-66.9966,-66.9966,-6.95192,-6.95192,-6.95192,-51.7319,-51.7319,-51.7319
